id,text,sentiment
18f60b8879, but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,0
bde58be518,my fab broke,0
6daf0b55b6, The fever`s gone ... Thanks Jen!,1
009c00a69e, w00t! Glad to hear it! Though I am missing watching it outside the Igloo by a day,1
ff9722bca7,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,0
e5b3f605e0, and welcome to dk  #jaoo,1
76579f6ddd,monday at the school  gosshhh what I`ve been waiting for,1
bc4f254bdd,"has burnt my hand on the cooker, it hurts",0
ecc797a779,super duber high! this klondike bar is thee business.,1
7d32d4866a, You are sooo lucky. My fiance is away w/the Marine Corps...haven`t even seen him yet!,1
eadba04b8a,  that would mean me babe! but **** it my name  is SUPER FREAKIN COOL! I give myself a pass! HA!,1
e7f066d4ab,fiiiinaaalllyyy home after driving all day. speeding ticket. torential rains. ... fun times,1
3358792fc9, following 865 and followers 539...not nice,0
73dc00740a," Ooh, there you are, haha. Thanks, posted it!",1
7abd932d50,thanks timmy.  turns out he has strep and a high fever.,1
7069dd2486, I`m straining to hear but it`s very hard from all the way over here.,0
00ce730001,Unstable broadband and electricity taking toll on my mental stability.,0
bfe8f0ab98, i canÃ¯Â¿Â½t choose one  i love all the songs on LV&TT;bt if u like... Read More: http://is.gd/JkVF,1
db76d74945, FUZE was giving away capes at Komen`s Race for the Cure today! And I`d always love a hug from you hun!,1
3f6f92a0f7, i would but i have nowhere to go and no one to go with,0
7f7bd175fb," hey! negative on the primatech, this handle`s been on the tubes for a decade longer than heroes has",0
de0c8b3657,"still can`t figure this twitter thing out, i can`t my background pic to stick and i can`t seem to change my profile pic",0
f0726ddd52,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh",0
ca1cba337d,good morning!  i hope you all have a good day today!! although its a monday... be positive! ;),1
5a5d7e4d2f,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down",0
d5b224c4c1, A pleasure Murray,1
08a6d8a0da,_mejer I couldn`t remember what all the different cords meant. I lost half of them leaving the graduation anyway.,0
37def0611f,Early(ish) night tonight - I`m doing overtime at work tomorrow again  boo for working on a Saturday!,0
d40dd3b17b," Aww, that`s sad.  I miss seeing you guys on the big screen.",0
e01d1357e6, Yes Hindustan Rocks dude! Dunia mein asay koi fusion nehi milegi,1
c501544be4,Potluck for danielle taking veggie tray. I will miss her,0
41a96b7954, me because I might not have enough money for college!!!,0
b1f009907a, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,0
e87c621330,_Music I was not hugged,0
db783cf66a,"no school today, teacher cancelled the lesson  chillin`",1
8e26c8c6e8,I`m sick and sad .... missing out on Martini Lounge tonight,0
57f432f582,"Yummy yum-cha for mother`s day with mum, dad, arcel and egg-pants  yuuuuuum  http://twitpic.com/4w65x",1
f948e704f4,mmm...reconsituted meat products and week-old veggies...gotta love that rehydrated warm milk for breakfast,1
1893380357,"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday",0
43cc69ef03,"aww twiter i miss you.. today i`ll post a little more.. i mea, after the movie theater..ahah soo coold here",0
d513cf712d,gah. how am i supposed to study when all i do is sneeze and get even more tired.,0
beb67b1e27,  NOooo FB has been good to me..especially for the love of conversation,1
21208ff8cb,"actually, i think i`m being mean to her....i feel sorry now",0
03d09e69c8," congrats, dreps! and good luck sa interview!",1
4e31654f5e,90210 9pm  I laaaaaaaaave it.,1
77c8d92adb,listens to MSI and bakes banana bread. How weird is she? Remarkably not so much anymore.,0
2f3f9a83c2, I need to do some more post but I don`t have time on this tour  ........... Apologies to all my supporters.,0
f569d16a78," LOL! I liked the log ride reference, but all I think about when I think of that ride is how wet you get",1
5e407e618c,One is not supposed to have a headache on a Friday. That`s just not right.,0
d3faf04396, I can`t take it,0
a650b02d11,    - Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.,1
608411abec," I love how Alex Pardee colours his picturs, so differnt",1
46d631c295, i hate it,0
eeaaa5e046, Brent Cross? wow! I live very close from there!,1
4b38f22fb7,"_**** awww, that sucks",0
e772b4ccc1,Dreambears were **** compared to their wicked audition,0
3c50ececed,why does my life suck?,0
6cd35dd82e," I do my humble best  Going on a works paintball day soon so that should fuel a few strips, no doubt",1
92c23057ec,  Thanks for Following,1
61db7151b4, cant believe tila tequila was in ct and i didnt know... so upset,0
dddcacea37,Just had some delicious sushi from niko niko on vermont and hollywood  mm,1
5d905b2eaf," i`m a huge fan of Take That since i was a baby.. Yeah, 6 months really feels like 5 months.",1
3e461bbf9c,Took a short nap now Im ready for work. My sun burn hurts,0
562468489e,Man waking up sucks when u have to go to work like 30 min later,0
6e744ec491,Had a long day at work. Stood home. Now sleeping to have another long day at work tomorrow & happy mothers day to all mothers,1
4023c3b9a4," Hey babe, nothing much tryin to see what imma do at work today lol, look like the load isnt so bad.",1
267c402c52,I can`t think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker`s Why I Didn`t Buy A Mac article.,0
1bd0b9380f, LMAO. Joey is mine  I cant wait to meet them in july!,1
53970e938f,is feeling so giddy and wanna go home.,0
b4f519eebf, I kno I kknow ... sigh... been on. but it sux,0
f393e46a24,Ugh I`m tired,0
2b6bc6920b,Jus got back from a run up sunset blvd! My cuzin tried to kill me my legs are still movin and I`m sittin down!!,0
9f0e28a438,to start **** or leave **** alone...tough decision,0
e0eebaa668,"_eliza ohhhh that makes sense then. 8D and i need to reread the lotr trilogy, i lost the three books a long time ago and i`m sad.",0
345c8902ea," ok cause the one  S orange is still open. Whew, you just scared me. Sorry the one by you closed",0
f41961c9b6,morning darlin`  Hope you`re feelin` tip-top  ? http://blip.fm/~5z7zs,1
8d7e22dfd2,tripping through tiredness is nottt nice,0
b6f135b56b,I`m really full and I feel sick,0
d75b9c1f77, just relax like it is or translated to swedish too? Just got to take a look at my next comment,1
058928e9ad, i know but it will make us all watch the awards on sunday! lol..i want to shower and there is no water!,0
098d92c804, totally! I`ve been waitin for somethin new and thought provoking at mj.name,1
9f42242938," thankyou sugaaar  btw I`ll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya",1
aea9b1ab34, and I`m really glad you were able to watch the game,1
57a04920cb, Hey! It`s so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,1
bcfd114092,happy momies day  http://bit.ly/Skqli,1
58c1e7aae3," thank u, thank u, thank u for everything this weekend!! U guys are AMAZING. I`ll see u again at alpine! Thx for chattin w us 2!",1
de904e3f4f,life`s good,1
a9bd9a71f1,Missed the hello kitty  not enough time oh well,0
7fa3a64152,Got to reconnect with some dear friends tonight.  I am so lucky to have so many great people in my life.  I am blessed,1
63a48f7850,"Or this, for that matter: http://bit.ly/SS6Yp  So jealous.",0
88ea1068e3, remember the guy who 1st #tweetbud you! ~> _2890  help him get 900 flwrs & make him smile!,1
65ac6dcd89,Snap. Breaking out again,0
1915bebcb3,headache  wanna see my Julie,0
9b98c263cd,I want the rain to go away! There has been too much of it lately,0
f40b3b80ba," Omg. I am so sorry. Sorry, I never know what to say",0
11f9ef90bf, yeah those are better ads  It makes them look part of your content rather than blatant adverts ;),1
f7835156a5, woot!,1
a4ca62632d,Awesome night ahead: BAD v Rat City! Most of my favorite skaters on one track  #fb,1
6d2170e60f," I`ve been unlocked for decades now...just not lucky, never have been.  Gottta make my own luck and that involves $$$$$",0
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,1
385e0fb48e,"wearing a pair of trousers that were loose last year, tight this year",0
123609b828,_rothlisberger That`s **** awesome!  *bookmark*,1
ab5fee72eb," Ugh, looks like you`ll have some work to do . Good luck",1
983dfecd25,gonna do laundry....never did laundry @ a hotel before.....I miss you R.....even though you ignore me and don even check on me....,0
521d5dd501," I bet you received lots of hit from that tweet; at work i cannot, wish i could",0
303801b6f5, Sounds good to me!  Taylor + Kellie on tour together is just pure genious!,1
0193047902,At work... What a miserable day,0
56f394817d,I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL,0
83221c463a,hmz... second most popular page on this governmental site is the 404 page... fail,0
a5882c9098," You were absolutely amazing in the Wolverine  you`re sooo beautiful !! you`re also such an amazing person, i look up to u",1
722c3c7dab,Presenting today...hope it leads to the ability to move up one day,1
9fa592037c, Lovely profile + website! Very neat... love the 'where is gary' ticker!,1
3bec805110,The pool is just not fun without Tim in it...,0
747c796ad4,feel. sick. too. much. cheese. on. toast.,0
e7ec3be194,elliott claims steak and shake has been doing this for months...not exciting anymore...,0
9fc03ff07c,Month end... still stuck in my office waiting for the stragglers to get there s#!t together.,0
8adb52d9a1,I am watchinggg the new video of  Its sooo good  Addicted!,1
7dee3c3503, just called me a cheeseburglar. He made me sad,0
eaf90c4253, srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,0
bf580a287e,All ready for work... except my arm,0
96186fed70,Why did sound input for my computer stop working?  It`s not the mic or jack (USB webcam mic doesn`t work either) Checked input controls.,0
20d6014714, I thought it was a simple one  I found it hilarious.,1
2823b638c9,"just got to kansas city and excited for a fun weekend with my family, my sis, parker and josh",1
24ef576980, im sure jont wont mind sharing,1
73f6f762d9, Good luck this week! I know you`ll handle it with grace,1
6d891bbc30, Oh that can`t be nice,0
3595b34b87,_club wished I could have been there last night. Sounds like it was rocking! Can`t wait to see pix or vids,1
273d2dddbc, im fine. but a bit tired  im glad that its weekend now.,1
b6c236ef0d,"Great weekend, even though my site is not moved. Plenty other things to do and learn. Keeping the faith and looking to the future",1
ae359a68a8,"gonna have to eat something, I feel so horrid.  I need a hug!",0
ffb0048970,Its so **** hot! **** no air conditioning.,0
6b524f8c36,Waiting for the El & listening to a little MJB 'Just Fine'. Perfect song to start my week.,1
2987cae592," hehe, I can almost hear out of my right ear now  Can you yet?",1
45154b041d,ok bye alex have fun today,1
aebce26de4,"To cap things off, the lower part of my back really hurts.",0
d218dfd8ef,"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",0
380d4671b0," it`s quite hard cause when you attempt to spread it, the cornbread falls apart...",0
536116702e,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",1
388c6acb71,fireworks @ KBOOM concert... second best I`ve ever seen...preceded only by last year`s show 2008 <sigh>,1
dbae8ffc58,I`m very conflicted here.  I really like Mike but I still have feelings for Darrin.  It`s really complicated.  I don`t know what to do.,0
9d47870bab,"Got pulled over by a cop, got a warning",0
2820205db5, I know! I`m so slow its horrible. DON`T TELL ON ME!,0
865feed8c0," I`m having exactly the same day you are, man. Just buried over here  #FollowFriday",0
755476ed82,is traumatized and saddened by the 2 baby squirells she just found on abandoned on the sidewalk.,0
0f586bad99, 9 more week! July 8th. Flolloping just perfectly describes the way she moves my belly  hehe,1
d3e56c2541, I`m so jealous! Wish I could join u. It`s so cold in LA right now.,0
9f32a3213d,is tired of summer already,0
472e6341d3," as nerdy as I am, I just found out it was Star Wars day today!  I love you D",1
564abc387f," how fun!! I like the beach, but I tend to get really dark fast.",1
071649bc91,Just found out I can`t drink at this bar! Booo missing e1 at palomino`s! No cheers sad face,0
71769b6851,YAAAAY! I think I might have Aced my history test today!,1
4691e85491,good job!,1
a982f09778,Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting,0
241ece149d,"planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",0
475e19cb22,Oh joy its gong to be a long weekebd... Yipee :*Ã‚Â¡,1
